order_id,customer_id,product_id,quantity,order_amount,discount,order_date
17568,150,5,5,18176.35,17.08,2021-12-28
17569,233,5,5,83561.04,8.32,2023-08-24
17570,335,2,1,56106.07,25.94,2023-07-07
17571,79,7,2,40331.33,22.04,2023-03-28
17572,68,2,1,92112.06,18.88,2025-09-12
17573,164,8,1,63617.6,10.75,2024-04-01
17574,207,4,5,11121.07,6.58,2022-08-02
17575,409,4,5,1442.54,10.23,2024-08-27
17576,274,5,5,62785.08,6.09,2024-04-01
17577,118,7,2,36216.79,26.27,2022-02-10
17578,61,3,1,67158.85,4.28,2022-04-02
17579,128,2,1,17717.52,16.55,2025-08-14
17580,416,7,2,96076.61,5.92,2024-12-18
17581,221,5,5,3835.85,4.66,2022-02-18
17582,133,2,1,53521.5,23.83,2021-07-20
17583,318,2,1,50051.0,20.66,2021-07-12
17584,30,5,5,3534.07,16.56,2025-10-01
17585,371,6,5,37355.9,0.0,2024-05-22
17586,141,3,1,62616.49,11.26,2025-12-05
17587,51,2,1,-500.0,5.43,2023-08-25
17588,425,1,2,91710.47,19.92,2022-06-23
17589,268,7,2,70816.87,18.18,2023-05-13
17590,222,4,5,93933.45,3.56,2025-02-03
17591,426,2,1,79328.43,17.65,2025-06-25
17592,312,5,5,,23.57,2024-10-23
17593,39,8,1,64842.17,27.11,2025-02-26
17594,58,5,5,89517.42,2.02,2024-10-30
17595,341,3,1,95015.28,28.03,2024-07-10
17596,398,6,5,83983.04,16.48,2021-10-15
17597,73,8,1,13818.88,3.69,2024-02-19
17598,348,4,5,55877.95,26.22,2024-06-14
17599,65,4,5,20519.05,27.01,2021-07-17
17600,9,9,2,97577.23,1.25,2022-05-12
17601,396,4,5,63299.46,19.67,2025-08-23
17602,308,7,2,74769.8,1.99,2023-06-26
17603,240,2,1,20321.1,19.25,2024-01-24
17604,232,1,2,48095.5,14.13,2023-05-07
17605,117,4,5,68366.47,21.4,2021-07-20
17606,422,9,2,,12.15,2025-03-23
17607,333,2,1,18570.84,6.97,2022-03-07
17608,262,3,1,19876.25,0.0,2022-07-18
17609,254,3,1,89235.9,23.72,2021-01-03
17610,85,3,1,28950.21,9.8,2025-03-27
17611,157,7,2,46509.46,27.35,2024-01-19
17612,11,4,5,9027.17,1.69,2021-06-05
17613,182,1,2,,0.03,2021-06-17
17614,298,5,5,99165.02,13.1,2021-03-06
17615,239,6,5,64799.07,12.92,2024-02-27
17616,363,8,1,75189.5,23.23,2022-04-12
17617,17,8,1,57468.23,7.99,2021-12-31
17618,161,9,2,32892.74,0.54,2023-03-16
17619,409,2,1,69120.63,9.87,2022-04-16
17620,351,2,1,49955.83,25.95,2022-07-11
17621,322,6,5,77829.45,5.24,2024-01-30
17622,10,4,5,43689.52,25.14,2024-12-23
17623,351,4,5,36435.15,9.48,2025-12-02
17624,244,4,5,14473.21,9.1,2021-03-31
17625,2,7,2,78046.5,27.75,2021-05-13
17626,159,7,2,6686.65,21.66,2021-05-04
17627,130,2,1,92965.37,26.09,2023-09-28
17628,3,4,5,28440.1,26.86,2025-03-07
17629,160,7,2,71651.55,11.81,2022-10-26
17630,114,7,2,,8.26,2023-10-13
17631,200,4,5,64809.57,12.95,2024-01-02
17632,266,5,5,98864.85,3.06,2022-01-11
17633,129,2,1,29536.39,11.87,2025-06-08
17634,229,7,2,86857.74,20.08,2025-04-13
17635,130,5,5,49390.64,24.41,2021-12-02
17636,78,2,1,,0.0,2025-07-28
17637,358,2,1,16423.8,20.75,2021-08-19
17638,384,4,5,7132.88,11.43,2022-06-28
17639,387,7,2,78017.14,14.09,2021-10-30
17640,74,4,5,60914.67,23.61,2024-03-23
17641,94,3,1,93315.7,28.75,2025-04-20
17642,255,1,2,18448.2,27.71,2024-12-01
17643,324,3,1,71155.19,16.23,2021-09-21
17644,196,4,5,10058.9,0.0,2023-11-15
17645,87,2,1,6342.95,26.18,2025-12-10
17646,240,4,5,65112.09,29.02,2021-07-24
17647,27,2,1,58914.09,17.82,2024-02-23
17648,171,9,2,83044.29,28.49,2025-11-29
17649,309,7,2,19562.72,4.46,2024-08-11
17650,5,2,1,34342.06,11.21,2022-02-09
17651,375,3,1,35218.5,3.91,2021-09-21
17652,124,7,2,52857.05,17.41,2023-04-27
17653,350,4,5,85980.83,21.76,2024-01-28
17654,379,4,5,76790.64,25.41,2022-02-06
17655,252,5,5,56039.31,11.42,2023-09-11
17656,314,2,1,97906.09,1.81,2025-10-21
17657,221,7,2,4853.2,7.49,2023-11-13
17658,166,7,2,68810.19,0.0,2021-06-09
17659,281,1,2,98129.54,4.57,2022-09-09
17660,247,4,5,67575.33,11.12,2022-06-21
17661,112,2,1,95521.63,4.96,2023-02-11
17662,157,7,2,35815.56,24.43,2023-01-13
17663,285,4,5,91990.69,10.68,2021-02-16
17664,381,1,2,,16.82,2022-01-31
17665,440,4,5,,3.16,2024-01-23
17666,408,3,1,43214.72,13.16,2024-02-04
17667,111,8,1,21963.7,0.02,2025-12-10
17668,143,6,5,7069.86,10.69,2025-06-01
17669,439,7,2,96647.37,19.06,2023-01-22
17670,433,4,5,25129.34,7.49,2023-06-06
17671,235,9,2,38518.28,13.69,2021-12-15
17672,265,7,2,33670.96,0.96,2021-07-10
17673,378,4,5,35799.79,25.44,2022-06-14
17674,321,3,1,54658.37,20.72,2021-09-22
17675,131,9,2,79694.47,25.59,2021-01-12
17676,323,8,1,85088.76,9.45,2024-08-15
17677,70,7,2,90412.71,29.7,2021-09-05
17678,63,9,2,59452.5,0.24,2022-10-07
17679,426,1,2,,28.15,2025-09-19
17680,41,7,2,67558.33,26.68,2021-04-24
17681,352,8,1,42880.05,4.26,2021-09-19
17682,81,9,2,,12.17,2022-02-05
17683,405,1,2,87435.83,0.31,2022-08-28
17684,429,4,5,-500.0,5.63,2021-08-27
17685,240,5,5,18652.93,2.97,2021-07-08
17686,214,2,1,21979.66,2.77,2024-03-05
17687,28,7,2,74912.36,25.11,2023-12-05
17688,64,6,5,37756.46,26.84,2022-04-16
17689,368,8,1,43743.1,12.96,2024-11-29
17690,91,7,2,77533.3,3.55,2023-08-19
17691,368,2,1,24748.14,26.31,2022-11-15
17692,406,1,2,98815.24,24.58,2021-01-30
17693,325,4,5,77641.26,27.59,2023-08-23
17694,163,1,2,27879.6,16.15,2022-04-09
17695,291,4,5,91493.15,5.86,2021-10-10
17696,139,9,2,50389.89,15.82,2021-06-17
17697,62,7,2,48450.47,0.0,2024-05-24
17698,276,1,2,11490.37,27.63,2024-01-01
17699,372,2,1,67052.08,2.77,2022-11-26
17700,218,7,2,37616.57,18.79,2022-06-03
17701,380,4,5,58108.78,0.0,2021-03-03
17702,422,2,1,47577.6,10.22,2024-07-19
17703,397,6,5,36876.07,13.25,2025-08-29
17704,167,7,2,62837.7,7.03,2024-01-05
17705,401,6,5,24201.17,14.51,2025-06-09
17706,17,7,2,48550.74,20.15,2025-02-23
17707,127,2,1,9362.98,12.87,2023-07-20
17708,158,7,2,17900.64,15.71,2024-10-01
17709,142,7,2,10385.61,3.98,2023-07-04
17710,35,4,5,3180.31,24.49,2024-03-05
17711,374,6,-1,30851.68,5.1,2024-11-12
17712,434,3,1,56926.2,22.31,2024-10-31
17713,223,1,2,17136.95,26.43,2024-10-16
17714,65,3,1,6515.39,6.16,2024-01-19
17715,181,6,5,8765.84,14.53,2021-02-26
17716,361,7,2,,15.2,2021-12-14
17717,245,7,2,14344.89,17.73,2025-05-05
17718,21,7,2,87414.9,24.12,2023-03-17
17719,255,2,1,55683.01,12.07,2025-07-24
17720,378,1,2,89092.2,18.7,2022-05-21
17721,175,5,5,692.2,13.93,2021-07-26
17722,375,6,5,76183.98,28.71,2023-07-20
17723,296,3,1,19148.55,14.47,2025-01-29
17724,369,7,2,24581.67,25.03,2024-10-14
17725,212,2,1,97087.28,4.59,2023-11-16
17726,89,5,5,45762.51,13.32,2021-06-09
17727,203,4,5,,26.88,2024-08-26
17728,302,6,5,,8.83,2023-05-28
17729,75,3,1,56660.34,2.92,2023-03-12
17730,264,8,1,27234.66,23.21,2024-06-29
17731,85,7,2,22231.81,1.77,2021-02-28
17732,172,3,1,4336.26,26.55,2025-08-04
17733,368,4,5,88088.83,12.66,2024-06-17
17734,408,2,1,93067.61,28.18,2025-06-02
17735,395,7,2,83083.65,7.06,2022-08-08
17736,256,7,2,57673.26,14.45,2021-01-07
17737,255,3,1,24206.42,0.0,2025-11-02
17738,122,4,5,42926.09,13.24,2025-07-13
17739,350,4,5,51835.96,25.57,2021-06-14
17740,77,3,1,10612.87,4.4,2025-03-28
17741,366,4,5,37713.66,11.15,2024-07-13
17742,268,4,5,94577.47,8.38,2022-08-24
17743,405,4,5,7162.92,26.41,2024-06-24
17744,262,9,2,92698.44,0.0,2025-07-03
17745,198,9,2,69262.62,9.08,2023-01-22
17746,50,7,2,25387.3,18.48,2021-01-04
17747,248,7,2,99803.37,18.26,2025-10-02
17748,435,8,1,31032.72,10.78,2025-04-05
17749,16,2,1,44726.09,6.41,2023-01-26
17750,312,8,1,82564.44,6.54,2021-08-13
17751,397,9,2,47209.79,9.07,2022-10-24
17752,32,5,5,52338.61,3.87,2022-04-30
17753,222,6,5,85199.57,21.74,2025-04-17
17754,298,4,5,79257.96,0.64,2022-08-17
17755,219,5,5,84224.91,10.7,2021-11-18
17756,118,9,2,15745.89,0.48,2021-03-17
17757,400,7,2,98549.65,3.88,2024-12-02
17758,220,4,5,2278.85,29.97,2022-05-04
17759,429,2,1,38934.02,4.09,2025-01-22
17760,106,2,1,34256.43,14.91,2025-01-16
17761,107,4,5,94412.92,22.66,2023-02-21
17762,398,2,1,71710.97,0.0,2025-03-31
17763,93,2,1,15346.74,10.01,2025-07-20
17764,410,8,1,61565.56,19.25,2025-03-28
17765,252,7,2,-500.0,5.59,2024-10-22
17766,61,6,5,8034.42,2.21,2021-02-23
17767,244,7,2,9073.56,26.69,2024-11-11
17768,399,7,2,76289.98,11.07,2023-02-18
17769,317,4,5,93742.46,21.15,2023-05-06
17770,341,8,1,48995.19,19.98,2022-08-30
17771,19,8,1,58835.89,11.46,2022-02-23
17772,132,4,5,6610.66,17.89,2023-02-01
17773,204,4,5,92476.1,22.37,2023-01-21
17774,98,4,5,54887.62,26.13,2024-08-21
17775,69,7,2,5325.64,2.82,2023-12-09
17776,411,2,1,90767.64,24.06,2022-09-30
17777,12,7,2,81446.0,24.34,2024-04-17
17778,274,8,1,83234.43,22.79,2023-08-14
17779,9,4,5,49165.15,28.62,2024-11-29
17780,363,7,2,86948.63,5.15,2022-10-13
17781,288,9,2,30444.12,8.85,2022-01-14
17782,327,9,2,78011.65,1.63,2024-04-12
17783,40,6,5,83108.34,25.31,2024-12-14
17784,367,4,5,45053.19,23.33,2023-04-20
17785,429,4,5,61304.2,29.56,2023-11-15
17786,64,2,1,97889.54,21.96,2023-04-18
17787,324,4,5,19489.11,18.92,2025-11-06
17788,158,3,1,99439.2,8.02,2024-03-15
17789,419,2,1,75448.35,12.59,2025-04-19
17790,331,2,1,92870.44,22.45,2025-09-09
17791,47,4,5,63687.16,24.14,2025-08-24
17792,336,9,2,96650.1,6.26,2025-10-29
17793,108,4,5,48272.61,25.53,2025-10-05
17794,162,2,1,94757.67,5.85,2022-10-26
17795,329,2,1,,4.3,2025-08-27
17796,118,5,5,39491.82,4.47,2023-05-30
17797,215,6,5,76396.51,26.88,2022-10-19
17798,72,2,1,32248.07,21.25,2021-03-17
17799,311,2,1,46485.04,13.56,2021-06-10
17800,365,6,5,53244.42,23.07,2022-05-03
17801,205,5,5,1289.4,23.61,2023-02-15
17802,282,1,2,35258.17,11.87,2022-06-22
17803,209,8,1,51919.13,29.76,2022-07-28
17804,205,8,1,-500.0,13.04,2024-07-06
17805,343,1,2,62213.08,15.62,2021-01-22
17806,250,4,5,22186.62,0.0,2023-05-04
17807,399,1,2,12665.77,8.72,2025-11-22
17808,100,8,1,44629.94,29.7,2025-10-26
17809,242,6,5,18025.46,6.04,2025-04-14
17810,399,6,5,52276.74,28.96,2025-04-15
17811,318,7,2,5897.2,0.58,2021-02-22
17812,135,4,5,86656.64,0.3,2023-03-11
17813,346,8,1,37261.66,8.72,2025-04-30
17814,244,5,5,93620.9,22.53,2024-03-26
17815,97,9,2,64327.64,6.68,2022-04-15
17816,2,2,1,3795.92,7.79,2024-12-27
17817,20,7,2,59952.66,26.93,2022-11-05
17818,367,5,5,16232.73,0.0,2021-03-02
17819,395,6,5,30655.7,11.34,2022-03-11
17820,176,4,5,99717.33,13.11,2022-04-10
17821,133,3,1,40067.65,5.9,2021-01-24
17822,313,4,5,31094.72,20.27,2022-05-14
17823,191,4,5,63165.35,29.63,2022-01-18
17824,144,6,5,16617.4,20.57,2022-08-29
17825,114,4,5,35287.5,14.96,2022-08-31
17826,324,4,5,41321.85,0.07,2022-09-09
17827,32,6,5,94757.89,20.41,2022-03-12
17828,155,7,2,21709.22,14.55,2024-01-05
17829,200,8,1,83120.91,7.85,2022-08-23
17830,425,4,5,,4.15,2022-03-09
17831,178,4,5,49102.99,9.67,2025-12-12
17832,2,5,5,18231.29,29.66,2021-04-29
17833,128,4,5,26905.82,0.65,2022-11-30
17834,124,4,5,52215.48,11.27,2024-02-18
17835,102,4,5,98912.49,5.13,2021-10-22
17836,297,2,1,76185.75,10.06,2025-04-17
17837,29,4,5,96797.12,22.2,2025-07-03
17838,275,6,5,80043.57,14.22,2022-09-14
17839,230,4,5,59514.83,2.22,2021-09-24
17840,159,5,5,37065.64,22.09,2023-03-21
17841,174,3,1,86254.25,0.0,2022-10-23
17842,207,4,5,34814.68,12.86,2023-05-25
17843,268,7,2,38076.23,2.15,2021-06-10
17844,154,2,1,,7.93,2023-02-07
17845,312,5,5,22654.6,13.55,2025-10-06
17846,247,8,1,74797.44,13.0,2024-07-03
17847,305,7,2,94247.11,2.01,2024-08-12
17848,135,2,1,34572.0,17.25,2024-03-13
17849,353,9,2,28456.58,5.75,2024-03-25
17850,220,5,5,,10.51,2023-01-06
17851,178,3,1,5546.48,1.56,2022-10-07
17852,375,3,1,37067.61,13.89,2023-10-19
17853,89,6,5,57406.85,10.36,2024-01-29
17854,313,2,1,88070.62,2.93,2022-08-01
17855,239,5,5,81186.98,5.11,2023-09-20
17856,429,2,1,29319.72,27.28,2022-08-09
17857,123,7,2,86325.0,9.35,2025-07-10
17858,87,4,5,24910.84,8.26,2023-07-13
17859,82,7,2,5031.23,16.17,2024-01-28
17860,292,3,1,99315.11,15.68,2022-12-04
17861,282,7,2,5321.96,10.42,2024-10-22
17862,267,9,2,36185.92,26.96,2023-02-11
17863,260,7,2,94851.36,21.89,2022-08-17
17864,284,1,2,36822.37,14.77,2022-06-23
17865,142,2,1,40495.69,20.25,2022-03-14
17866,6,4,5,17359.84,5.46,2025-10-25
17867,362,2,1,28897.42,26.52,2021-02-05
17868,144,9,2,46168.08,0.0,2025-11-27
17869,59,4,5,43126.24,25.44,2024-12-31
17870,125,3,1,96455.12,15.17,2025-08-17
17871,263,1,2,33678.72,25.33,2023-06-05
17872,26,3,1,87706.45,12.19,2023-12-10
17873,383,7,2,45093.73,14.04,2021-05-10
17874,182,4,5,57264.19,14.18,2023-07-30
17875,393,3,1,65012.66,2.38,2025-03-09
17876,391,7,2,28156.08,0.0,2022-06-07
17877,372,3,1,88431.48,26.27,2025-04-26
17878,150,6,5,95513.47,0.0,2024-03-29
17879,88,8,1,31314.03,0.0,2024-12-29
17880,346,2,1,95804.49,17.44,2022-09-21
17881,109,2,1,29230.14,14.25,2025-01-02
17882,141,4,5,41078.77,28.36,2022-09-23
17883,144,4,5,58728.85,0.0,2025-09-16
17884,323,4,5,78293.28,22.93,2024-10-20
17885,320,1,2,1466.25,21.97,2022-10-18
17886,51,9,2,50522.19,6.65,2022-03-11
17887,306,4,5,21987.0,11.34,2025-07-20
17888,163,6,5,83681.64,14.85,2022-07-25
17889,116,7,2,35446.92,15.81,2023-02-17
17890,285,7,2,2558.42,29.37,2024-11-23
17891,239,2,1,45943.14,22.53,2023-10-02
17892,322,5,5,70170.9,13.1,2021-03-04
17893,286,4,5,33065.6,0.37,2022-07-13
17894,273,3,1,88055.3,15.78,2023-08-10
17895,10,4,5,56904.68,1.0,2023-01-14
17896,223,2,1,66248.96,29.78,2025-06-24
17897,318,8,1,2454.19,5.89,2022-10-19
17898,424,6,5,61093.4,19.13,2025-01-08
17899,147,1,2,,16.82,2025-10-29
17900,424,3,1,20053.26,3.8,2021-05-02
17901,162,5,5,10297.19,1.17,2024-10-13
17902,41,8,1,77229.87,29.0,2024-07-23
17903,140,4,5,43981.17,1.26,2023-10-25
17904,48,4,5,32254.59,23.14,2023-12-29
17905,292,8,1,92393.2,0.0,2024-02-21
17906,402,5,5,53740.64,10.17,2023-05-08
17907,119,2,1,27244.76,5.86,2024-08-16
17908,88,7,2,42227.98,20.44,2024-07-07
17909,34,4,5,95064.68,17.51,2023-01-15
17910,169,1,2,88340.65,29.67,2023-06-11
17911,177,4,5,71247.1,0.0,2024-03-19
17912,261,7,2,79651.92,18.82,2022-02-11
17913,416,4,5,32705.7,7.97,2021-10-09
17914,408,4,5,-500.0,7.27,2024-08-03
17915,398,7,2,84098.98,6.37,2023-01-07
17916,152,9,2,19033.52,7.61,2022-11-16
17917,422,4,5,85267.83,8.65,2023-10-19
17918,215,3,1,68701.09,8.67,2025-06-30
17919,332,4,5,13721.92,7.99,2025-09-26
17920,125,4,5,48236.38,5.31,2023-07-31
17921,373,7,2,92422.06,9.9,2022-01-27
17922,39,2,1,,8.16,2022-01-13
17923,388,9,2,78250.51,10.16,2025-05-21
17924,163,4,5,52861.65,28.71,2024-06-29
17925,387,9,2,44790.76,2.6,2025-04-02
17926,122,2,1,48828.08,6.72,2021-02-22
17927,367,4,5,40220.23,27.05,2023-01-23
17928,154,4,5,12737.23,18.97,2021-04-17
17929,8,3,1,27075.66,0.0,2021-07-19
17930,207,4,5,55388.98,9.6,2025-07-21
17931,367,2,1,81571.22,22.42,2024-10-26
17932,231,4,5,75352.25,5.21,2024-08-08
17933,101,2,1,2509.44,7.46,2025-12-25
17934,284,4,5,88797.11,25.65,2021-05-03
17935,155,9,2,84017.82,2.54,2025-10-30
17936,439,7,2,37859.53,20.09,2022-06-17
17937,424,8,1,38584.62,17.02,2025-11-13
17938,420,8,1,72608.73,15.3,2022-05-15
17939,156,2,1,83736.6,16.24,2023-03-19
17940,333,5,5,38507.97,29.69,2025-10-11
17941,292,9,2,71680.38,28.03,2024-03-19
17942,398,9,2,89993.41,10.11,2021-03-21
17943,343,6,5,16642.61,0.0,2021-05-23
17944,439,3,1,84135.21,22.1,2022-03-30
17945,192,4,5,62763.04,7.21,2022-01-07
17946,167,9,2,48004.83,24.02,2022-03-09
17947,309,2,1,55362.66,6.54,2025-01-20
17948,194,2,1,15848.39,28.9,2025-06-08
17949,155,2,1,-500.0,18.61,2024-09-04
17950,191,9,2,85221.21,12.22,2022-09-22
17951,4,2,1,24027.05,26.98,2024-12-08
17952,45,4,5,38870.95,20.07,2024-04-30
17953,189,5,5,91511.26,3.41,2022-03-06
17954,108,2,1,71794.61,16.09,2025-10-11
17955,415,2,1,25863.59,11.7,2023-12-06
17956,5,4,5,28050.33,28.02,2025-02-04
17957,35,7,2,93132.14,22.45,2024-01-07
17958,141,4,5,88499.84,8.84,2024-03-07
17959,365,8,1,57118.61,0.8,2022-01-04
17960,304,4,5,17327.92,9.59,2022-03-09
17961,294,5,5,43516.36,3.65,2021-01-07
17962,179,7,-1,82309.53,13.74,2021-09-24
17963,272,1,2,98546.29,21.3,2025-10-21
17964,440,5,5,35624.98,11.46,2022-07-24
17965,304,5,5,2334.36,12.04,2025-07-06
17966,157,4,5,4968.45,10.82,2023-02-25
17967,433,9,2,46740.21,0.0,2022-01-08
17968,249,7,-1,,22.19,2024-07-15
17969,13,6,5,57872.58,3.41,2021-08-07
17970,99,5,5,22496.02,22.06,2023-12-10
17971,81,3,1,39689.99,24.78,2021-03-01
17972,416,8,1,74205.0,19.57,2025-11-05
17973,293,2,1,41345.39,23.19,2021-02-22
17974,151,2,1,93792.06,4.48,2022-01-25
17975,229,6,5,,27.39,2021-09-19
17976,56,9,2,88937.26,0.0,2024-01-17
17977,301,8,1,,28.27,2021-04-11
17978,166,7,2,22399.5,7.39,2023-08-12
17979,126,4,5,14168.16,12.24,2022-12-11
17980,72,7,2,8927.98,12.21,2025-02-26
17981,146,9,2,,10.51,2021-04-06
17982,33,1,2,97379.81,6.75,2021-02-15
17983,237,5,5,15195.15,3.15,2023-07-28
17984,265,1,2,98531.19,19.02,2021-01-23
17985,182,4,5,51916.95,25.46,2025-04-08
17986,185,7,2,97555.18,16.68,2022-11-27
17987,394,1,2,45814.68,2.73,2022-08-09
17988,200,2,1,73742.56,22.9,2023-03-27
17989,162,7,2,31946.0,18.93,2023-04-10
17990,219,8,1,79468.79,0.0,2022-07-14
17991,90,1,2,71130.84,2.2,2025-01-30
17992,200,7,2,66045.75,18.68,2025-11-02
17993,131,2,1,65314.94,14.55,2025-03-30
17994,104,1,2,65981.77,7.23,2023-12-18
17995,365,7,2,77981.39,20.31,2022-05-17
17996,18,2,1,33396.42,0.0,2022-12-16
17997,310,2,1,2533.38,1.72,2022-03-03
17998,394,2,1,12696.37,15.37,2023-05-21
17999,382,4,5,33527.47,12.05,2025-05-10
18000,126,3,-1,35553.19,6.41,2021-07-26
18001,220,9,2,94061.45,17.6,2024-10-07
18002,339,4,5,58212.5,13.2,2025-08-01
18003,257,7,2,84094.99,9.75,2024-03-19
18004,212,5,5,60065.73,10.92,2025-08-11
18005,87,7,2,433.7,23.46,2022-12-20
18006,372,1,2,20782.29,18.48,2024-04-29
18007,133,7,2,-500.0,12.76,2022-11-27
18008,99,6,5,54293.89,24.33,2021-05-17
18009,374,2,1,-500.0,5.49,2025-01-30
18010,123,2,1,58056.76,3.63,2024-01-11
18011,268,6,5,95458.74,18.96,2024-07-04
18012,209,2,1,63040.81,5.39,2021-01-31
18013,199,7,2,99505.99,9.69,2022-12-10
18014,149,7,2,78509.19,15.37,2023-04-17
18015,135,2,1,44738.74,8.31,2024-03-09
18016,131,4,5,9884.65,2.57,2021-09-15
18017,335,7,2,669.58,1.34,2022-04-04
18018,407,7,2,72640.15,26.5,2024-12-10
18019,73,2,1,60940.2,8.3,2025-09-09
18020,101,2,1,83155.62,23.43,2024-07-04
18021,347,2,1,5779.8,2.96,2021-07-08
18022,71,2,1,31932.17,4.55,2025-02-07
18023,159,7,2,17655.52,7.14,2023-12-21
18024,230,1,2,72603.04,14.71,2021-02-18
18025,214,6,5,45301.75,21.33,2023-05-01
18026,274,7,2,84635.39,18.41,2022-07-31
18027,13,3,1,58060.59,29.92,2023-06-16
18028,330,7,2,73845.94,28.9,2021-05-24
18029,120,7,2,44592.54,15.72,2021-11-30
18030,120,9,2,31845.81,24.6,2025-12-17
18031,431,2,1,,2.86,2025-08-06
18032,184,7,2,62125.67,0.0,2021-01-23
18033,159,5,5,90207.28,27.22,2023-09-06
18034,407,7,2,914.93,7.02,2023-04-19
18035,296,4,5,91293.18,12.16,2021-05-19
18036,106,1,2,92424.37,11.83,2025-12-18
18037,244,9,2,10648.47,2.71,2021-05-09
18038,11,7,2,12979.25,27.47,2021-01-10
18039,312,8,1,77358.84,26.25,2023-02-24
18040,302,1,2,34694.33,14.35,2021-06-30
18041,164,1,2,56952.08,8.95,2023-10-17
18042,264,9,2,68410.34,19.14,2025-08-18
18043,33,2,1,71907.42,8.04,2022-11-05
18044,12,2,1,36507.15,22.71,2024-01-14
18045,77,2,1,89077.46,6.49,2021-07-04
18046,180,2,1,37831.84,10.36,2024-04-20
18047,294,2,1,89154.42,15.28,2024-11-05
18048,204,5,5,28163.81,0.57,2022-03-10
18049,357,3,1,13161.12,24.89,2021-03-02
18050,371,2,1,49556.67,5.67,2021-12-28
18051,154,2,1,81288.25,25.32,2024-02-10
18052,83,9,2,23532.64,2.44,2021-10-11
18053,177,4,5,53586.95,10.88,2023-01-14
18054,138,1,2,58455.63,0.0,2021-06-24
18055,438,2,1,48715.46,19.13,2023-10-07
18056,51,7,2,21497.95,11.08,2024-06-18
18057,327,4,5,40066.72,0.71,2025-07-13
18058,166,1,2,,18.01,2024-12-29
18059,348,7,2,59994.72,23.59,2025-12-24
18060,326,8,1,10778.83,25.21,2021-12-29
18061,332,2,1,88642.61,29.49,2025-06-20
18062,221,4,5,70792.25,24.95,2021-12-05
18063,65,4,5,56984.7,3.26,2021-10-30
18064,315,4,5,20608.77,7.66,2024-07-09
18065,28,7,2,60396.77,5.84,2021-07-31
18066,308,7,2,42712.92,22.61,2023-01-07
18067,149,5,5,,26.58,2021-11-23
18068,47,7,2,39613.45,12.07,2025-10-03
18069,271,9,2,52373.1,2.71,2022-06-18
18070,396,8,1,33650.58,15.41,2023-12-11
18071,116,2,1,17684.71,12.62,2024-07-17
18072,65,1,2,15317.84,8.53,2021-11-23
18073,362,4,5,57232.4,5.24,2024-02-28
18074,251,2,1,39265.74,18.83,2025-03-09
18075,56,9,2,56261.11,27.11,2024-10-25
18076,88,1,2,48908.85,5.55,2024-04-09
18077,225,7,2,70201.43,12.03,2021-03-10
18078,38,7,2,17138.36,11.87,2025-03-02
18079,181,8,1,80409.71,18.99,2024-12-04
18080,325,2,1,75559.69,28.5,2021-04-07
18081,273,7,2,44223.78,11.78,2024-02-09
18082,305,7,2,39262.45,23.96,2025-01-22
18083,285,4,5,96929.56,10.73,2022-09-16
18084,150,5,5,55273.97,23.15,2024-06-17
18085,221,7,2,10723.04,11.92,2024-11-15
18086,68,4,5,46644.7,12.62,2023-08-29
18087,409,7,2,91069.76,0.93,2023-04-05
18088,406,7,2,76573.01,12.18,2023-10-06
18089,235,2,1,86142.24,12.14,2022-09-15
18090,333,4,5,20316.26,28.83,2022-05-28
18091,49,7,2,1435.99,23.91,2023-03-28
18092,141,4,5,19142.82,7.29,2022-01-29
18093,49,4,5,43782.41,0.0,2022-08-05
18094,198,7,2,41668.37,10.35,2022-06-16
18095,63,7,2,41139.19,0.0,2021-09-24
18096,64,2,1,95934.16,12.79,2025-03-02
18097,398,4,5,11774.14,24.82,2023-04-06
18098,116,7,2,76584.82,0.91,2025-11-26
18099,233,4,5,39252.91,2.6,2022-03-23
18100,288,2,1,83501.95,25.47,2024-12-21
18101,394,4,5,88559.62,25.69,2023-08-18
18102,100,4,5,89958.44,6.67,2023-08-03
18103,190,2,1,76344.62,28.89,2025-05-03
18104,161,7,2,,29.87,2025-09-16
18105,228,4,5,95496.62,0.51,2022-01-10
18106,210,2,1,90351.29,3.61,2023-06-21
18107,271,7,2,35101.49,3.06,2023-08-10
18108,295,1,2,34760.52,1.64,2023-10-27
18109,182,9,2,5730.68,14.89,2025-03-11
18110,227,2,1,15161.16,13.53,2023-11-10
18111,46,7,2,98494.45,3.71,2024-12-18
18112,60,5,5,74735.93,20.57,2025-07-06
18113,248,5,5,40657.74,2.14,2022-07-08
18114,440,4,5,60144.86,7.38,2024-07-20
18115,206,4,5,5910.14,0.0,2025-08-01
18116,226,6,5,32792.49,1.27,2025-09-29
18117,336,6,5,1703.79,29.46,2024-11-07
18118,202,9,2,-500.0,4.07,2022-04-08
18119,222,7,2,69633.16,24.41,2023-08-04
18120,304,2,1,26939.17,28.89,2023-05-22
18121,176,7,2,75139.19,28.29,2025-03-28
18122,316,2,1,23196.26,7.3,2024-08-03
18123,334,2,1,46816.34,21.37,2022-03-04
18124,424,4,5,33689.64,25.27,2022-02-15
18125,200,7,2,96091.23,28.49,2025-05-15
18126,133,3,1,64925.41,28.87,2021-01-12
18127,336,7,2,37247.74,27.53,2021-10-18
18128,244,5,5,24952.44,21.56,2021-08-30
18129,204,7,2,24464.99,3.3,2023-07-08
18130,133,9,2,33130.26,22.21,2024-09-15
